,video_id,comment,comment_cleaned
976,qWI0YiSmTKs,Now I know why my refrigerator is following me.,now i know why my refrigerator is following me.
978,qWI0YiSmTKs,Sticking stuff to yourself is a gag I've been doing since high school. It isn't magnetism but sweat.,sticking stuff to yourself is a gag i've been doing since high school. it isn't magnetism but sweat.
979,qWI0YiSmTKs,"""Look, the key sticks to me!!"" -Crazy lady who isn't even vaccinated.","""look, the key sticks to me!!"" -crazy lady who isn't even vaccinated."
980,TW5BttKUlZo,Took two years to find a good body double. Nice try CIA,took two years to find a good body double. nice try cia
981,TW5BttKUlZo,RIP to the real Tiffany,rip to the real tiffani
982,TW5BttKUlZo,"I love the part where she does housework in high heels in a brand new, unused house 😂","i love the part where she does housework in high heels in a brand new, unused house 😂"
983,TW5BttKUlZo,That is so obviously not the same person.,that is so obviously not the same person.
984,TW5BttKUlZo,The fact that her husband changed his marital status to single is enough proof that she is no longer with us,the fact that her husband changed his marital status to single is enough proof that she is no longer with u
985,TW5BttKUlZo,I didn't know the Covid vaccine can turn you into a different person.,i didn't know the covid vaccine can turn you into a different person.
986,TW5BttKUlZo,Finally after two years they found a doppelganger,finally after two years they found a doppelgang
987,TW5BttKUlZo,"So how did you avoid being candidly photographed for the last 2+ years while being ""alive and well"" and working at CHI, while being world-famous for being missing? Not possible.","so how did you avoid being candidly photographed for the last 2+ years while being ""alive and well"" and working at chi, while being world-famous for being missing? not possible."
988,TW5BttKUlZo,"So we're just supposed to forget the hospital used a mute, masked, obviously not Tiffany Dover nurse to try to convince us she was alive?

Chile, please.","so we're just supposed to forget the hospital used a mute, masked, obviously not tiffany dover nurse to try to convince us she was alive?

chile, please."
989,TW5BttKUlZo,After seeing this I’m now more inclined to get my 17th booster 😊 thank you nbc,after seeing this i’m now more inclined to get my 17th booster 😊 thank you nbc
990,6z4oAgRCySc,"Instead of the old and fragile dying of a disease, the young and healthy are dropping suddenly of the cure. Africa dodged a bullet.","instead of the old and fragile dying of a disease, the young and healthy are dropping suddenly of the cure. africa dodged a bullet."
991,6z4oAgRCySc,"When a person has a over 99% chance of surviving a pathogen, how would you be able to work out what the intervention  actually did?  I didn't have any jabs and still managed not to die!","when a person has a over 99% chance of surviving a pathogen, how would you be able to work out what the intervention  actually did?  i didn't have any jabs and still managed not to die!"
992,6z4oAgRCySc,"The biggest tell is that the people in charge kept having parties. They weren't afraid to get together without masks, they only wanted us to be.","the biggest tell is that the people in charge kept having parties. they weren't afraid to get together without masks, they only wanted us to be."
993,6z4oAgRCySc,The greatest crime against humanity in years.,the greatest crime against humanity in years.
994,6z4oAgRCySc,"I've been trying to tell people, HAITI had the best Covid outcomes in the western hemisphere according to the WHO data, NO Vax, No Mandates! What does this tell us people?","i've been trying to tell people, haiti had the best covid outcomes in the western hemisphere according to the who data, no vax, no mandates! what does this tell us people?"
995,6z4oAgRCySc,"I’m 71 years old,unvaccinated yet I’m healthy,Covid vax didn’t save me,My LORD saved me.","i’m 71 years old,unvaccinated yet i’m healthy,covid vax didn’t save me,my lord saved me."
996,6z4oAgRCySc,The virus was so deadly that you have to test yourself to know if you were infected,the virus was so deadly that you have to test yourself to know if you were infect
997,6z4oAgRCySc,"RIP president of Tanzania, a true hero who loved his nation and people. His bravery in speaking truth will be cherished forever.","rip president of tanzania, a true hero who loved his nation and people. his bravery in speaking truth will be cherished forever."
998,6z4oAgRCySc,"""There will come a time when the rich own all the media, and it will be impossible for the public to make an informed opinion."" 
- Albert Einstein 1949","""there will come a time when the rich own all the media, and it will be impossible for the public to make an informed opinion."" 
- albert einstein 1949"
1000,AeXgV7k4AIk,Throwing 100 million doses away? No ones taking the shots? This is great news! Every shot thrown away is a life saved,throwing 100 million doses away? no ones taking the shots? this is great news! every shot thrown away is a life sav
1001,AeXgV7k4AIk,India is one of the only nations to actually LEARN from watching the data on these vaccines. Very wise people.,india is one of the only nations to actually learn from watching the data on these vaccines. very wise people.
1003,AeXgV7k4AIk,"100 million lives saved India by dumping the clot shots...well played India, well played!","100 million lives saved india by dumping the clot shots...well played india, well played!"
1004,AeXgV7k4AIk,Every shot thrown out is a life saved!,every shot thrown out is a life saved!
1005,AeXgV7k4AIk,People with common sense throw away rubbish. Clever Indians.👍,people with common sense throw away rubbish. clever indians.👍
1006,AeXgV7k4AIk,Ivermectim is cheap as roti and you don't have to worry about adverse reaction.,ivermectim is cheap as roti and you don't have to worry about adverse reaction.
1007,AeXgV7k4AIk,"THANK YOU INDIA FOR YOUR HELP DURING PANDEMIC, love from Bhutan 😊","thank you india for your help during pandemic, love from bhutan 😊"
1008,AeXgV7k4AIk,The US won't throw it away they will just add it to the hundreds of ingredients that we already have in our processed foods. Not kidding.,the us won't throw it away they will just add it to the hundreds of ingredients that we already have in our processed foods. not kidding.
1009,AeXgV7k4AIk,INDIA has got the message!!!!👊🏼👊🏼👊🏼👍🏼👍🏼👍🏼,india has got the message!!!!👊🏼👊🏼👊🏼👍🏼👍🏼👍🏼
1010,JhfrBLQIVCs,"To Patrick’s son, I wish you the best in life going forward.","to patrick’s son, i wish you the best in life going forward."
1011,JhfrBLQIVCs,Rest in peace.  May God be with us all.,rest in peace.  may god be with us all.
1012,JhfrBLQIVCs,"Rest in peace, & my sincere condolences to his friends, family, & especially his little man I will be praying for him!","rest in peace, & my sincere condolences to his friends, family, & especially his little man i will be praying for him!"
1013,JhfrBLQIVCs,"When you need 7 people to move you, there's every chance you're already in ill health","when you need 7 people to move you, there's every chance you're already in ill health"
1014,JhfrBLQIVCs,Sad. I feel for his son and family.,sad. i feel for his son and family.
1015,JhfrBLQIVCs,"He looked like a good friend, and a father that could have been a great deal of hope and love in his child's life. May he Rest In Peace","he looked like a good friend, and a father that could have been a great deal of hope and love in his child's life. may he rest in peac"
1016,JhfrBLQIVCs,Twenty-four years old is too young to die. Condolences to his wife and son.,twenty-four years old is too young to die. condolences to his wife and son.
1017,JhfrBLQIVCs,so sad.  i just turned 24 2 days ago.  he had a whole life ahead and his baby will miss him,so sad.  i just turned 24 2 days ago.  he had a whole life ahead and his baby will miss him
1018,JhfrBLQIVCs,"Sad to see, my brother was exactly like this, fortunately he made it.","sad to see, my brother was exactly like this, fortunately he made it."
1019,JhfrBLQIVCs,This is a sad story for sure. They should also air stories like this of people who die from the seasonal flu. Their deaths have all but disappeared in the media.,this is a sad story for sure. they should also air stories like this of people who die from the seasonal flu. their deaths have all but disappeared in the media.
1021,wosyaWiDR2U,"She was a Nurse she would not have taken 4,000 mg plus of acetaminophen in  a day","she was a nurse she would not have taken 4,000 mg plus of acetaminophen in  a day"
1023,wosyaWiDR2U,Why am I not surprised that he tried to point the blame in another direction,why am i not surprised that he tried to point the blame in another direct
